number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_class,params_objective,params_subsample,params_tree_method,state
320,0.96175875,0.028532155648582268,0.8800439570180963,mlogloss,8.077760105838237,0.022107617085602604,11,15,6,multi:softprob,0.6828935226638176,gpu_hist,COMPLETE
321,0.96204875,0.057442356938356906,0.8547984008593155,mlogloss,6.973622994815163,0.016245008040497666,20,22,6,multi:softprob,0.6410417922590468,gpu_hist,COMPLETE
322,0.96201875,0.03563119632615012,0.8966150256345292,mlogloss,8.60856411579342,0.01895845603610542,20,10,6,multi:softprob,0.6556522430343352,gpu_hist,COMPLETE
323,0.961815,0.011595077976358508,0.839673028510145,mlogloss,6.247108867118543,0.02463707207146703,17,1,6,multi:softprob,0.5201069835550587,gpu_hist,COMPLETE
324,0.9621325,0.01792993305756834,0.8877818730467029,mlogloss,8.58001829855725,0.015424057750004234,20,16,6,multi:softprob,0.616027787577945,gpu_hist,COMPLETE
325,0.96200625,0.01675483196213858,0.9114148583500109,mlogloss,8.727621249788953,0.014680678218746876,20,27,6,multi:softprob,0.5977524218210503,gpu_hist,COMPLETE
326,0.96200875,0.019356151488155254,0.8869512911624948,mlogloss,0.6732391818375727,0.01526723239418794,20,14,6,multi:softprob,0.6287811071716982,gpu_hist,COMPLETE
327,0.961735,0.01581592854377526,0.9022203837518177,mlogloss,9.99202621865867,0.01653640296166542,13,6,6,multi:softprob,0.6135819903912079,gpu_hist,COMPLETE
328,0.96199875,0.10207302690715779,0.86853996369849,mlogloss,4.822104062744182,0.01797881283831029,20,21,6,multi:softprob,0.5857618243484064,gpu_hist,COMPLETE
329,0.9619925,0.01332919418010429,0.9204201747091542,mlogloss,0.00475601246004715,0.014288842009667525,20,10,6,multi:softprob,0.6076313684110508,gpu_hist,COMPLETE
330,0.962045,0.02558503449405265,0.87590396398303,mlogloss,7.243512429888334,0.02036952966984642,20,18,6,multi:softprob,0.619175335639732,gpu_hist,COMPLETE
331,0.96189125,0.019497506247722295,0.893480823590302,mlogloss,0.0015606672443529356,0.015720819558078424,20,33,6,multi:softprob,0.6759172936931092,gpu_hist,COMPLETE
332,0.9619725,0.04507466876854158,0.8514327859939917,mlogloss,5.681568555112261,0.017766280380816252,20,25,6,multi:softprob,0.6329343117698347,gpu_hist,COMPLETE
333,0.9618925,0.011861799610103793,0.9445379910568785,mlogloss,8.482791073447707,0.012698735249302226,20,8,6,multi:softprob,0.7741867291914959,gpu_hist,COMPLETE
334,0.93727625,0.010193002234703746,0.9630243044250509,mlogloss,9.991720104709781,0.014795048442596529,3,17,6,multi:softprob,0.6475846014070215,gpu_hist,COMPLETE
335,0.95701875,0.01572785822458405,0.9085084642150234,mlogloss,7.502897793236473,0.0019504689626371413,20,1,6,multi:softprob,0.5013722363511841,gpu_hist,COMPLETE
336,0.96196375,0.02255104320192651,0.8862837608636069,mlogloss,8.1449412349234,0.02601120269015764,20,12,6,multi:softprob,0.6662727612313039,gpu_hist,COMPLETE
337,0.9616675,0.08194826621193467,0.9245659867619185,mlogloss,6.256987576253836,0.008836933135786757,20,23,6,multi:softprob,0.6518689857194596,gpu_hist,COMPLETE
338,0.96201375,0.034008542500030096,0.8692619374741704,mlogloss,4.009190920174633,0.02194028162817488,20,15,6,multi:softprob,0.5989959435796778,gpu_hist,COMPLETE
339,0.96201625,0.02845578099017389,0.8615194436744953,mlogloss,5.257714263844635,0.019570559666718414,20,29,6,multi:softprob,0.6172014305559825,gpu_hist,COMPLETE
340,0.96207375,0.018444670800004368,0.9056226777757691,mlogloss,8.661717381394295,0.016574812402700728,20,5,6,multi:softprob,0.5371257326309502,gpu_hist,COMPLETE
341,0.96077,0.020042338063748926,0.9351526849964625,mlogloss,6.731739374501005,0.017001749745616652,9,6,6,multi:softprob,0.5410928723096665,gpu_hist,COMPLETE
342,0.96208125,0.017667575170997585,0.9081989568442369,mlogloss,8.658186330738998,0.01334476851628188,20,7,6,multi:softprob,0.6708686797347242,gpu_hist,COMPLETE
343,0.96182875,0.017602418054216036,0.9126363108481905,mlogloss,9.913889592318688,0.011460595896083553,20,1,6,multi:softprob,0.5514754241996332,gpu_hist,COMPLETE
344,0.95748875,0.018444642522473662,0.924722957261976,mlogloss,8.587733923374277,0.01330622145952655,7,6,6,multi:softprob,0.5304710827815652,gpu_hist,COMPLETE
345,0.9604825,0.02148767669088123,0.9095607455298376,mlogloss,8.594669146258424,0.01566514522341537,20,268,6,multi:softprob,0.5212881413186191,gpu_hist,COMPLETE
346,0.96200625,0.015592656971091029,0.9446742056368396,mlogloss,7.399895745071406,0.011846845038069657,20,11,6,multi:softprob,0.689303467426402,gpu_hist,COMPLETE
347,0.96188875,0.022929833356435426,0.9026191245643694,mlogloss,8.605983165190098,0.010449579490204189,20,6,6,multi:softprob,0.6781856731514514,gpu_hist,COMPLETE
348,0.962015,0.02916614586632658,0.9278324241258575,mlogloss,9.93788923105587,0.015190174360186916,20,18,6,multi:softprob,0.5286917273993329,gpu_hist,COMPLETE
349,0.95336,0.018026406047212992,0.8885205389948473,mlogloss,6.887086335919621,0.017307792659933718,5,86,6,multi:softprob,0.6713218568913052,gpu_hist,COMPLETE
350,0.962065,0.041110947256888825,0.9137178273681246,mlogloss,7.294034061155645,0.013738075373562956,20,11,6,multi:softprob,0.7017513082162863,gpu_hist,COMPLETE
351,0.96170625,0.023520803228651445,0.9575143103759673,mlogloss,6.127313916356307,0.01840096346209246,11,1,6,multi:softprob,0.6623880507447233,gpu_hist,COMPLETE
352,0.96204375,0.014573219777352901,0.9009589500279962,mlogloss,9.841147519557326,0.01613848487438466,20,13,6,multi:softprob,0.5606614223307429,gpu_hist,COMPLETE
353,0.9605775,0.03219157209600717,0.9343521864577458,mlogloss,8.234496549984895,0.012687897299518691,20,179,6,multi:softprob,0.5419838070354389,gpu_hist,COMPLETE
354,0.9619625,0.020205814074212184,0.8879915451339473,mlogloss,7.218916554888461,0.014397005300387343,17,21,6,multi:softprob,0.6409814576622825,gpu_hist,COMPLETE
355,0.96196625,0.026173208747920663,0.9168646496074931,mlogloss,6.193022947782991,0.016484445437137833,20,6,6,multi:softprob,0.6490902914418009,gpu_hist,COMPLETE
356,0.96212875,0.016391469929591146,0.9082418376464333,mlogloss,8.404568122129698,0.018861158149484334,20,17,6,multi:softprob,0.5100907102188516,gpu_hist,COMPLETE
357,0.96206875,0.014715708190135037,0.9201806277292592,mlogloss,7.9887822116479805,0.019090194616464305,20,13,6,multi:softprob,0.5189337919308754,gpu_hist,COMPLETE
358,0.96200125,0.017236800904921964,0.9016648590017543,mlogloss,9.81514413787498,0.019135479496431917,13,7,6,multi:softprob,0.4844239696428328,gpu_hist,COMPLETE
359,0.96213625,0.014125085686246786,0.9743276026381791,mlogloss,9.958240140881506,0.01739312479137419,20,17,6,multi:softprob,0.6698933448322282,gpu_hist,COMPLETE
360,0.962025,0.012117490859362945,0.9514840370976982,mlogloss,8.730488083927233,0.02105211983397336,20,17,6,multi:softprob,0.7369276182507155,gpu_hist,COMPLETE
361,0.96209375,0.009705399274406338,0.9798519115115638,mlogloss,9.90917894393217,0.017125879017393996,20,18,6,multi:softprob,0.6853756029759818,gpu_hist,COMPLETE
362,0.9620225,0.011347228778703432,0.9918955563809406,mlogloss,9.957468887222808,0.018539136351542928,20,20,6,multi:softprob,0.46249208872714853,gpu_hist,COMPLETE
363,0.96196,0.009620593914341363,0.9901228562024882,mlogloss,8.61322967699764,0.020498089111801225,20,26,6,multi:softprob,0.7096778305335419,gpu_hist,COMPLETE
364,0.961955,0.008886359492803204,0.972042018241442,mlogloss,8.535125029771663,0.017638104894753325,20,34,6,multi:softprob,0.6954757724106293,gpu_hist,COMPLETE
365,0.9621275,0.0074418952986059494,0.974071779219729,mlogloss,9.898406260032576,0.015504734899369682,20,17,6,multi:softprob,0.6813189407216129,gpu_hist,COMPLETE
366,0.96206,0.01278235131546813,0.974347896669757,mlogloss,9.987668435451177,0.013391912395120992,20,18,6,multi:softprob,0.6819304544596478,gpu_hist,COMPLETE
367,0.93752125,0.006039578565277513,0.9673775356951511,mlogloss,6.512679185938487,0.0150203156177888,3,27,6,multi:softprob,0.6916778596297838,gpu_hist,COMPLETE
368,0.96203875,0.0067944960084799135,0.9440425825198063,mlogloss,7.53822836348266,0.01571574997031891,20,21,6,multi:softprob,0.6756710481455487,gpu_hist,COMPLETE
369,0.9600425,0.009046147784223985,0.9782993915091442,mlogloss,5.01089594715861,0.013934866376033861,9,16,6,multi:softprob,0.7231675272389851,gpu_hist,COMPLETE
370,0.96189125,0.010892024561035465,0.998516081861976,mlogloss,9.9601589529006,0.01153031542154742,20,26,6,multi:softprob,0.687913291196944,gpu_hist,COMPLETE
371,0.962035,0.01442914158700226,0.9832689485556728,mlogloss,7.6721852612461525,0.012394326898860495,20,15,6,multi:softprob,0.671659020412768,gpu_hist,COMPLETE
372,0.96097375,0.007685863639913763,0.9579174687059017,mlogloss,6.191714528460855,0.015943409877119057,20,205,6,multi:softprob,0.6613423333626212,gpu_hist,COMPLETE
373,0.962,0.007991261315619634,0.9769374406044348,mlogloss,9.822039441450364,0.019706880776374912,20,10,6,multi:softprob,0.7194659086601998,gpu_hist,COMPLETE
374,0.96127125,0.014003491765480141,0.47252760998311155,mlogloss,8.157169658460797,0.02103241599342617,20,13,6,multi:softprob,0.7092247923041228,gpu_hist,COMPLETE
375,0.9578025,0.00886790746911671,0.9586741481273103,mlogloss,5.830404392073716,0.014230257587700395,7,32,6,multi:softprob,0.6832387642443274,gpu_hist,COMPLETE
376,0.96196125,0.02107939862367659,0.98136669874334,mlogloss,7.336838723507851,0.01763684561614989,20,21,6,multi:softprob,0.657375442088495,gpu_hist,COMPLETE
377,0.9620925,0.003715825101025596,0.9609287134866057,mlogloss,0.09824108363624132,0.012776703919116469,20,18,6,multi:softprob,0.6759839650118483,gpu_hist,COMPLETE
378,0.961935,0.002835937020902823,0.9670444681847848,mlogloss,9.973832430218433,0.013029977202351746,20,17,6,multi:softprob,0.4358973648758083,gpu_hist,COMPLETE
379,0.96205875,0.0041658763599955245,0.9510633014829636,mlogloss,8.373952811111103,0.011780433303023504,20,13,6,multi:softprob,0.6998897561195617,gpu_hist,COMPLETE
380,0.96184125,0.011646741420686849,0.9875849601106165,mlogloss,0.07448887096457665,0.010341000304071925,20,23,6,multi:softprob,0.6735376414965484,gpu_hist,COMPLETE
381,0.9620725,0.004281497987250186,0.9336769385408328,mlogloss,0.18849654891282902,0.012814749067155613,20,15,6,multi:softprob,0.6907822331516367,gpu_hist,COMPLETE
382,0.9619725,0.016388451957233766,0.9665966645270084,mlogloss,0.10956428852155646,0.014861014308753723,20,20,6,multi:softprob,0.6697940976737637,gpu_hist,COMPLETE
383,0.95326875,0.020270029781279023,0.7407155129170776,mlogloss,0.06504789284807976,0.0034934826361550627,20,151,6,multi:softprob,0.6816011375258316,gpu_hist,COMPLETE
384,0.961935,0.0017350078455287067,0.9430272802857991,mlogloss,0.15819252744126266,0.011007192123573883,20,8,6,multi:softprob,0.7085932841083923,gpu_hist,COMPLETE
385,0.95305125,0.005218320248364751,0.9241157385708723,mlogloss,6.875340623760971,0.016161162280677713,5,27,6,multi:softprob,0.6516134434709546,gpu_hist,COMPLETE
386,0.9613325,0.014436191618084867,0.9371475117183671,mlogloss,0.08460604887784723,0.013810597734420444,20,1,6,multi:softprob,0.6408342109115158,gpu_hist,COMPLETE
387,0.96192375,0.005913761176169532,0.7823114562610761,mlogloss,0.11483770721756326,0.016604124537879014,20,11,6,multi:softprob,0.6614835196014034,gpu_hist,COMPLETE
388,0.9619775,0.002241635582165846,0.9983881181400835,mlogloss,8.3157321220265,0.019317519961096256,20,19,6,multi:softprob,0.6976371083414002,gpu_hist,COMPLETE
389,0.96144875,0.010292413680361498,0.9738315065902542,mlogloss,0.09526316828319356,0.014849712435310115,11,13,6,multi:softprob,0.6412623486394439,gpu_hist,COMPLETE
390,0.9608375,0.017253863620165052,0.5436903943274746,mlogloss,9.97969286575462,0.01250185320040432,20,30,6,multi:softprob,0.6796510829748836,gpu_hist,COMPLETE
391,0.96192875,0.022825213883393154,0.9573447553588035,mlogloss,6.654784193978715,0.018225097312353753,20,6,6,multi:softprob,0.665564304394322,gpu_hist,COMPLETE
392,0.96198125,0.0026922429792438376,0.9235785871820139,mlogloss,8.325640817142059,0.022024300275314004,17,22,6,multi:softprob,0.6276727925775151,gpu_hist,COMPLETE
393,0.9621,0.003315693389756526,0.912719272885458,mlogloss,9.95001003617955,0.015642012111002777,20,16,6,multi:softprob,0.6463235509041112,gpu_hist,COMPLETE
394,0.9619675,0.0032192296398397676,0.9135578408553986,mlogloss,0.12759502414452084,0.013931361790795913,20,12,6,multi:softprob,0.6467384865458577,gpu_hist,COMPLETE
395,0.9619375,0.002091723035927342,0.9409093171304724,mlogloss,0.06032329519999367,0.015500954445783584,20,16,6,multi:softprob,0.6580132049147676,gpu_hist,COMPLETE
396,0.9616425,0.005165055191535156,0.926076864440367,mlogloss,9.877703815084494,0.013560879179961093,13,5,6,multi:softprob,0.6297120349997305,gpu_hist,COMPLETE
397,0.96200875,0.003250540033916508,0.9084203298758131,mlogloss,7.574821707680433,0.017113939154099672,20,10,6,multi:softprob,0.651368403723947,gpu_hist,COMPLETE
398,0.96186,0.0026591241935047328,0.7098244306250925,mlogloss,5.609588931222817,0.015294961299792737,20,18,6,multi:softprob,0.6378056717964011,gpu_hist,COMPLETE
399,0.96174625,0.025551512413831433,0.8976025030927718,mlogloss,9.92122728551384,0.012097287956248768,20,1,6,multi:softprob,0.6709647100279273,gpu_hist,COMPLETE
400,0.96076875,0.001374941103055256,0.946680606304836,mlogloss,6.594623576007619,0.016476299165406556,20,287,6,multi:softprob,0.6543230664410988,gpu_hist,COMPLETE
401,0.96204625,0.0036316049968248133,0.9279897074279182,mlogloss,7.952640407730288,0.01432863817658362,20,12,6,multi:softprob,0.6387725611841885,gpu_hist,COMPLETE
402,0.9620475,0.020099126129581913,0.9133185710576096,mlogloss,7.34804076048523,0.01757104207882911,20,24,6,multi:softprob,0.6228961406449879,gpu_hist,COMPLETE
403,0.9343925,0.022429318675124665,0.8930726459604925,mlogloss,9.937683268888987,0.013193797987948744,3,125,6,multi:softprob,0.665084041740987,gpu_hist,COMPLETE
404,0.96209375,0.003933254840407731,0.9128540847689373,mlogloss,5.5875811992169355,0.01538408179824034,20,17,6,multi:softprob,0.6761267629589399,gpu_hist,COMPLETE
405,0.958655,0.0044334541231375564,0.9337860776892654,mlogloss,4.651243917981263,0.009763858541722924,9,19,6,multi:softprob,0.6808108457887219,gpu_hist,COMPLETE
406,0.96190875,0.003826810082196,0.9608995426507889,mlogloss,5.492490050033399,0.014736401176432145,20,35,6,multi:softprob,0.6868143158705575,gpu_hist,COMPLETE
407,0.9620475,0.002954816071519362,0.9181301809033392,mlogloss,0.09755476947061294,0.012613734986082958,20,24,6,multi:softprob,0.6728581392399063,gpu_hist,COMPLETE
408,0.96212375,0.005764935607922136,0.9449803338575627,mlogloss,6.18515159211612,0.019098173350043473,20,17,6,multi:softprob,0.6629596236358828,gpu_hist,COMPLETE
409,0.96196,0.004784975451070098,0.9497743018282725,mlogloss,4.575728901697358,0.02016425476407663,20,18,6,multi:softprob,0.6936934661770064,gpu_hist,COMPLETE
410,0.9620375,0.003689053549228517,0.9671479739060499,mlogloss,5.946999957208177,0.01884263003656385,20,28,6,multi:softprob,0.6704104093387956,gpu_hist,COMPLETE
411,0.96197,0.0054397889195353525,0.9788507556671318,mlogloss,6.566370264825367,0.01837814682080985,20,16,6,multi:softprob,0.6508497592714106,gpu_hist,COMPLETE
412,0.96204,0.004563118652000711,0.9393366060170285,mlogloss,5.448635776895938,0.01710791215281871,20,23,6,multi:softprob,0.6608008168547078,gpu_hist,COMPLETE
413,0.95941375,0.0066153947849166075,0.9528630884558323,mlogloss,8.23638531807787,0.019536642734275734,7,15,6,multi:softprob,0.6826545799475005,gpu_hist,COMPLETE
414,0.9620575,0.003703899893808231,0.9306740849947228,mlogloss,7.14770381051631,0.016675636459169058,20,21,6,multi:softprob,0.646316980320171,gpu_hist,COMPLETE
415,0.9616625,0.0062875272297398446,0.6217616394658095,mlogloss,8.471972114281892,0.01548417603640015,20,33,6,multi:softprob,0.673526348798673,gpu_hist,COMPLETE
416,0.9620725,0.004251940656981302,0.979872733385064,mlogloss,9.967408466943528,0.018214522996134172,20,11,6,multi:softprob,0.6598297793864223,gpu_hist,COMPLETE
417,0.96204375,0.003301125798636648,0.9574953107340043,mlogloss,5.9929799298366255,0.022628786658265242,20,27,6,multi:softprob,0.6339626756839953,gpu_hist,COMPLETE
418,0.9527175,0.007022369039929013,0.9081854505909108,mlogloss,7.198015157212323,0.01581482188386443,5,16,6,multi:softprob,0.6438919686320307,gpu_hist,COMPLETE
419,0.96063875,0.009907153077789586,0.9236581822566434,mlogloss,4.808188105391222,0.011608530932813983,11,8,6,multi:softprob,0.6656100810087021,gpu_hist,COMPLETE
420,0.9489125,0.0024837004905762326,0.6787413886565492,mlogloss,3.705174048598427,0.0010098081008795162,20,22,6,multi:softprob,0.6985461933282928,gpu_hist,COMPLETE
421,0.9618975,0.00518644744607642,0.5986511517153316,mlogloss,8.169672002328639,0.01994330078591971,20,15,6,multi:softprob,0.6825934715639543,gpu_hist,COMPLETE
422,0.9619275,0.003353415412725838,0.9429716698719668,mlogloss,6.5512144857038335,0.01758726555015863,20,6,6,multi:softprob,0.653076141029745,gpu_hist,COMPLETE
423,0.96146375,0.008427537442640822,0.6416043878305142,mlogloss,9.938037079000768,0.01374464940176563,20,38,6,multi:softprob,0.6366666966837948,gpu_hist,COMPLETE
424,0.961945,0.01395256571190664,0.8887074877234247,mlogloss,0.03291007319945909,0.015214839574196814,20,26,6,multi:softprob,0.6730988533721253,gpu_hist,COMPLETE
425,0.96206875,0.00687806409398659,0.906160249509572,mlogloss,8.342808822563041,0.016726815458505472,20,18,6,multi:softprob,0.657947500160558,gpu_hist,COMPLETE
426,0.9619675,0.007769551955620045,0.9863935257065435,mlogloss,0.010084629316190233,0.01884123136513285,17,11,6,multi:softprob,0.6277694518108656,gpu_hist,COMPLETE
427,0.96147375,0.004145293706171643,0.9659016533580603,mlogloss,7.13370239518537,0.014367239283972325,20,103,6,multi:softprob,0.6907079041066226,gpu_hist,COMPLETE
428,0.9619175,0.012706504502501822,0.929971917334391,mlogloss,5.584359025588928,0.021230555166974516,20,5,6,multi:softprob,0.6464885474318708,gpu_hist,COMPLETE
429,0.96101,0.0055731818911973156,0.9166815237766619,mlogloss,9.963494792065523,0.010831639873751636,13,21,6,multi:softprob,0.6752605075268857,gpu_hist,COMPLETE
430,0.96212625,0.016957304216351315,0.9995741033168035,mlogloss,8.162797841240536,0.012975077423961978,20,13,6,multi:softprob,0.6647585799387791,gpu_hist,COMPLETE
431,0.9619875,0.011744892526947378,0.9606289816574836,mlogloss,8.106634032127214,0.016611342599161905,20,31,6,multi:softprob,0.6630521305605914,gpu_hist,COMPLETE
432,0.9619875,0.01694512047138125,0.985150021091986,mlogloss,6.384925308794554,0.012866093966542416,20,14,6,multi:softprob,0.6841579675175976,gpu_hist,COMPLETE
433,0.961985,0.010034343571272043,0.9845813383801403,mlogloss,8.16953828579013,0.018290165483708216,20,23,6,multi:softprob,0.6644035101392296,gpu_hist,COMPLETE
434,0.96203,0.014335636915854459,0.9991367531740359,mlogloss,8.48717830862275,0.014882026457701794,20,18,6,multi:softprob,0.6507793764365694,gpu_hist,COMPLETE
435,0.9606675,0.016026161639292553,0.9980117808232202,mlogloss,5.092569430496979,0.008429335657967411,20,78,6,multi:softprob,0.6981996448830455,gpu_hist,COMPLETE
436,0.96043875,0.004657621797353717,0.9731427260471899,mlogloss,9.94085238318884,0.01588713335982255,9,12,6,multi:softprob,0.6753751312597471,gpu_hist,COMPLETE
437,0.96203625,0.01855422222199609,0.9703555442864928,mlogloss,6.867039526627766,0.019414235038884037,20,27,6,multi:softprob,0.6567239340005274,gpu_hist,COMPLETE
438,0.93338125,0.012495718681738294,0.9889210087000522,mlogloss,8.44120991043892,0.012002218996549342,3,7,6,multi:softprob,0.6676814318044345,gpu_hist,COMPLETE
439,0.96181375,0.003124915464071965,0.945156670896953,mlogloss,6.2145459531951435,0.023202342085476432,20,1,6,multi:softprob,0.47151819824821634,gpu_hist,COMPLETE
440,0.9620975,0.4968050988623516,0.8950839996181769,mlogloss,9.961192503885364,0.013656129057342105,20,17,6,multi:softprob,0.6835964592594295,gpu_hist,COMPLETE
441,0.96197,1.9311421607493573,0.9993835724730952,mlogloss,7.375382012039203,0.01716218628417937,20,22,6,multi:softprob,0.6905103054161543,gpu_hist,COMPLETE
442,0.96186875,0.22549786384672935,0.8891665666947679,mlogloss,9.99497552599211,0.014450513046464653,20,33,6,multi:softprob,0.7118477372513928,gpu_hist,COMPLETE
443,0.96200125,0.05693367474732835,0.8929626987132496,mlogloss,7.346176289849861,0.020022151790449846,20,18,6,multi:softprob,0.6840388872414038,gpu_hist,COMPLETE
444,0.96202,0.2959931394156279,0.9559761202622484,mlogloss,0.002770032461485674,0.01753203981171407,20,28,6,multi:softprob,0.6428218054220928,gpu_hist,COMPLETE
445,0.9620275,0.008122087104686359,0.9774839997892285,mlogloss,8.4846017079746,0.015670882916593545,20,14,6,multi:softprob,0.706026167518024,gpu_hist,COMPLETE
446,0.9621,0.5497942079364867,0.9378401495873842,mlogloss,4.4557109077657655,0.021080681721431772,20,23,6,multi:softprob,0.6239195475512445,gpu_hist,COMPLETE
447,0.95763375,0.6479294204554442,0.928567437574851,mlogloss,4.177091891231484,0.0138646848174638,7,36,6,multi:softprob,0.6192300027015719,gpu_hist,COMPLETE
448,0.95598625,0.4764479417694715,0.9411179993163468,mlogloss,3.8156177377577896,0.02245800032863804,5,25,6,multi:softprob,0.6277639874293436,gpu_hist,COMPLETE
449,0.96206,0.6252378771833005,0.9502388409870991,mlogloss,4.585771240302892,0.015823658207922968,20,21,6,multi:softprob,0.6113376160989984,gpu_hist,COMPLETE
450,0.95777,0.3874854447149786,0.3612917432942337,mlogloss,5.131851209953604,0.017375001504776375,20,29,6,multi:softprob,0.49530869158601665,gpu_hist,COMPLETE
451,0.96072,0.003931931889712028,0.9351119595913167,mlogloss,5.655460446451514,0.01231147570407094,11,21,6,multi:softprob,0.6525017152535628,gpu_hist,COMPLETE
452,0.961845,0.7933962296632853,0.9658003564801164,mlogloss,5.92408423004993,0.014838836863053411,20,42,6,multi:softprob,0.6799516444025726,gpu_hist,COMPLETE
453,0.96014625,2.677299553718795,0.9206494335474075,mlogloss,3.474903416700932,0.011004026644000338,20,219,6,multi:softprob,0.6269023190080769,gpu_hist,COMPLETE
454,0.96120625,0.3172501072973418,0.9022325781806715,mlogloss,4.623505772693207,0.021488479784190332,20,248,6,multi:softprob,0.6656136867377058,gpu_hist,COMPLETE
455,0.96205875,0.6094369176439234,0.944124201035099,mlogloss,6.779531743267046,0.018501010180159042,17,16,6,multi:softprob,0.6435255404170824,gpu_hist,COMPLETE
456,0.9619775,0.39270870072847486,0.9212351356678308,mlogloss,5.297841409839107,0.013517131504498863,20,25,6,multi:softprob,0.5690343233725823,gpu_hist,COMPLETE
457,0.9620225,0.010475823904036093,0.955861321591318,mlogloss,0.3922171674101065,0.016389272654341903,20,12,6,multi:softprob,0.689953045989131,gpu_hist,COMPLETE
458,0.961475,0.012590838344999963,0.9751010735813888,mlogloss,6.872038540966565,0.007439926832397965,20,17,6,multi:softprob,0.6567728349106816,gpu_hist,COMPLETE
459,0.96197125,0.014663062282568003,0.9012319355867296,mlogloss,9.993536227186013,0.024622416712887882,20,11,6,multi:softprob,0.6761291250011703,gpu_hist,COMPLETE
460,0.9615725,1.001538164766804,0.9334880748634723,mlogloss,9.995119149278061,0.014607286160677715,13,28,6,multi:softprob,0.7005453257629422,gpu_hist,COMPLETE
461,0.96217,4.357864960939451,0.9182977656032046,mlogloss,7.49591937734163,0.018165383204504608,20,20,6,multi:softprob,0.6325831294540261,gpu_hist,COMPLETE
462,0.96165875,3.7125604997365658,0.5762836047666321,mlogloss,4.336929280333771,0.021169071383878045,20,37,6,multi:softprob,0.6203013628137686,gpu_hist,COMPLETE
463,0.962025,6.623276773565038,0.9214033078120258,mlogloss,5.591690521660657,0.020311850698163134,20,32,6,multi:softprob,0.6130301702480396,gpu_hist,COMPLETE
464,0.96189625,0.24710111171752605,0.9490084637291584,mlogloss,6.403333284373527,0.018589481396777525,20,23,6,multi:softprob,0.6330349774624645,gpu_hist,COMPLETE
465,0.96197875,6.351676835631117,0.9680513951508718,mlogloss,7.439802746012817,0.01815557550592097,20,20,6,multi:softprob,0.5908487102993485,gpu_hist,COMPLETE
466,0.93934625,2.805432390450248,0.9349129320643766,mlogloss,7.612692240656801,0.016922644535927372,3,20,6,multi:softprob,0.6288644348438296,gpu_hist,COMPLETE
467,0.962005,0.00944100223407466,0.9158378236798802,mlogloss,0.05488134726507506,0.02312244746585573,20,31,6,multi:softprob,0.6066822631502421,gpu_hist,COMPLETE
468,0.96114875,0.00445040663489266,0.9872682316394163,mlogloss,6.1012009944367716,0.019459212269194906,9,10,6,multi:softprob,0.6381876144999465,gpu_hist,COMPLETE
469,0.96193375,4.091128587876048,0.888908088243963,mlogloss,5.091053144553794,0.013054763235600017,20,26,6,multi:softprob,0.6656585856374108,gpu_hist,COMPLETE
470,0.96202875,5.549473025925608,0.9045517352994951,mlogloss,0.0943903375403656,0.016122469931629222,20,17,6,multi:softprob,0.6459644377573353,gpu_hist,COMPLETE
471,0.96190125,0.0059155545222559155,0.9345426070044186,mlogloss,8.325268499613893,0.010110939994128468,20,6,6,multi:softprob,0.6181376206093548,gpu_hist,COMPLETE
472,0.96196,0.16733815322731138,0.9570321858566466,mlogloss,4.080157721830922,0.017902673008890525,20,14,6,multi:softprob,0.6873575294222851,gpu_hist,COMPLETE
473,0.96195125,1.029533852211572,0.9180066886305696,mlogloss,0.5851988776934927,0.021005457185755402,20,24,6,multi:softprob,0.6564381574273072,gpu_hist,COMPLETE
474,0.962035,2.040464207733988,0.8851497560165617,mlogloss,6.7426144858180255,0.014990312127296982,20,19,6,multi:softprob,0.6730019143260194,gpu_hist,COMPLETE
475,0.9565325,0.0025149345057566496,0.898040383300485,mlogloss,8.205747287958102,0.011733531745868364,7,10,6,multi:softprob,0.6340331263098544,gpu_hist,COMPLETE
476,0.962,4.431827799663968,0.9445372449333835,mlogloss,6.066202442179392,0.016688698729703844,20,16,6,multi:softprob,0.6487505567042245,gpu_hist,COMPLETE
477,0.9619775,8.65659878010916,0.977949077674874,mlogloss,0.1442726359655864,0.019244103251480366,20,29,6,multi:softprob,0.6981951418156206,gpu_hist,COMPLETE
478,0.961995,0.020535959259826996,0.9128170995618918,mlogloss,8.282680460079135,0.01439485061177141,20,5,6,multi:softprob,0.6818521976087841,gpu_hist,COMPLETE
479,0.9511075,1.4530540197930137,0.9259655821281659,mlogloss,7.495612379198045,0.013617236563806787,5,11,6,multi:softprob,0.6001465321424134,gpu_hist,COMPLETE
480,0.96210625,1.3408580929137819,0.960973249023167,mlogloss,8.473250386165,0.017513914466082227,20,21,6,multi:softprob,0.6625693525464661,gpu_hist,COMPLETE
481,0.9619125,0.6992804888269323,0.9993674122696651,mlogloss,9.942148043766233,0.01569479231713559,20,41,6,multi:softprob,0.6659453507263087,gpu_hist,COMPLETE
482,0.96185875,3.4036756964449513,0.962704334260101,mlogloss,6.450595536492977,0.012870962243354007,20,25,6,multi:softprob,0.6741186685692305,gpu_hist,COMPLETE
483,0.96193625,7.612018507813007,0.9802562294224249,mlogloss,5.540598131185425,0.017517074889894475,20,34,6,multi:softprob,0.6911416974292822,gpu_hist,COMPLETE
